level,remaining_spins,balance,total_spend,add_times
8,24479.0,0.4503019,250,4
6,11631.0,0.79511166,250,4
9,40800.0,0.87803876,250,4
6,11649.0,0.6952467,250,4
7,16918.0,0.45862246,250,4
8,24542.0,0.58451366,250,4
8,24603.0,0.31775284,250,4
7,16708.0,0.32372284,250,4
7,16499.0,0.52163744,250,4
10,73610.0,259.3366,250,4
10,73742.0,262.4397,150,2
5,7458.0,0.895813,250,4
6,11463.0,0.7935846,250,4
6,11481.0,0.19421482,250,4
5,7433.0,0.56221485,250,4
7,16969.0,0.85794353,250,4
7,16848.0,0.9569987,250,4
8,24749.0,0.7851614,250,4
10,73897.0,424.1067,100,1
7,17113.0,0.22594476,250,4
9,41285.0,0.3481388,250,4
9,39616.0,0.79960084,250,4
7,16899.0,0.9250188,250,4
10,73601.0,208.43254,250,4
7,16746.0,2.1565778,250,4
10,73707.0,103.73375,50,0
10,74040.0,534.068,150,2
8,24959.0,0.82061577,250,4
6,11495.0,2.826918,250,4
5,7463.0,0.8950944,250,4
8,24500.0,0.41772676,250,4
8,24454.0,0.0187459,250,4
8,24715.0,0.08587098,250,4
6,11561.0,5.5947328,250,4
8,24771.0,3.8863606,250,4
10,73866.0,875.30457,250,4
5,7541.0,0.5302156,250,4
6,11569.0,0.99478745,250,4
9,40616.0,0.5114312,250,4
5,7408.0,0.5624136,250,4
8,24368.0,2.615824,250,4
8,24341.0,0.9821272,250,4
9,41032.0,0.67931616,250,4
7,17101.0,1.9268007,250,4
5,7555.0,0.79670095,250,4
8,24709.0,0.78772974,250,4
7,16555.0,0.15462089,250,4
10,73560.0,100.90096,200,3
8,24947.0,14.88788,250,4
8,24407.0,1.5837145,250,4
9,39698.0,0.07040262,250,4
10,74098.0,591.00995,150,2
7,16906.0,6.758443,250,4
10,73510.0,100.76585,250,4
8,24888.0,0.8537862,250,4
9,40770.0,0.24600983,250,4
5,7491.0,0.19569921,250,4
8,24987.0,0.35372925,250,4
7,17116.0,0.025691032,250,4
7,16525.0,0.755785,250,4
10,73952.0,567.99963,250,4
8,24979.0,1.1215017,250,4
9,41120.0,2.7463934,250,4
7,16804.0,0.6570463,250,4
6,11622.0,0.7288952,250,4
5,7430.0,0.6286049,250,4
8,24554.0,0.8506794,250,4
10,73601.0,192.43108,250,4
9,40038.0,0.53842163,250,4
5,7513.0,2.1628041,250,4
6,11380.0,1.8268152,250,4
5,7573.0,0.9296936,250,4
7,16472.0,0.42208576,250,4
10,74096.0,589.3457,150,2
9,41172.0,0.4795375,250,4
8,24404.0,0.4485197,250,4
5,7489.0,0.12879086,250,4
10,74016.0,431.7091,50,0
9,41002.0,0.9464512,250,4
6,11380.0,0.25906253,250,4
8,24375.0,7.0179844,250,4
10,73585.0,78.83295,150,2
5,7555.0,0.76361454,250,4
9,40752.0,0.6092162,250,4
10,74001.0,420.06992,50,0
8,24263.0,0.24969864,250,4
5,7501.0,0.76300335,250,4
7,16972.0,33.825016,250,4
6,11480.0,0.62641716,250,4
7,16839.0,0.52298975,250,4
5,7426.0,1.1952897,250,4
8,24588.0,1.5174042,250,4
7,17101.0,0.9587803,250,4
10,74125.0,566.7767,100,1
9,39982.0,1.2020217,250,4
7,16651.0,0.05494976,250,4
10,74858.0,1312.041,100,1
8,24422.0,0.61606264,250,4
10,75095.0,1512.3822,50,0
6,11484.0,0.15992427,250,4
7,16788.0,2.4908113,250,4
8,24774.0,0.052449226,250,4
10,74359.0,902.708,200,3
5,7568.0,0.5631151,250,4
8,24724.0,0.22087955,250,4
5,7587.0,2.1297123,250,4
6,11466.0,0.69387627,250,4
10,74390.0,838.8123,100,1
7,16583.0,0.022327423,250,4
8,24987.0,0.32209682,250,4
9,40132.0,3.9399707,250,4
7,16709.0,0.6223619,250,4
10,74545.0,936.30927,50,0
4,4788.0,0.6639967,250,4
8,24183.0,0.58187056,250,4
7,16722.0,0.85636914,250,4
6,11390.0,1.0597967,250,4
8,24589.0,0.917552,250,4
10,73777.0,318.49982,200,3
10,74250.0,691.10803,100,1
5,7387.0,0.16213512,250,4
7,16950.0,0.95775294,250,4
10,74298.0,689.9805,50,0
7,17049.0,0.5588267,250,4
10,73909.0,399.5022,150,2
7,17004.0,0.9591837,250,4
5,7559.0,0.963902,250,4
8,24890.0,0.586993,250,4
5,7510.0,0.9636133,250,4
7,16905.0,0.19138193,250,4
10,73686.0,277.39954,250,4
6,11524.0,0.4606552,250,4
10,73956.0,557.3397,250,4
7,16625.0,1.5231298,250,4
7,16720.0,0.256032,250,4
10,73722.0,269.23294,200,3
7,16935.0,0.6248369,250,4
10,74575.0,965.43756,50,0
5,7527.0,0.2969141,250,4
5,7517.0,0.19610214,250,4
9,40116.0,0.907461,250,4
9,38976.0,0.16390991,250,4
7,16986.0,0.3922856,250,4
9,40715.0,0.7763399,250,4
5,7360.0,0.2944131,250,4
5,7612.0,0.6636095,250,4
4,4826.0,0.76390266,250,4
8,25013.0,0.953763,250,4
8,24967.0,0.42053938,250,4
8,24952.0,0.6542244,250,4
5,7544.0,0.3969152,250,4
7,16631.0,0.7552719,250,4
7,16838.0,1.2573189,250,4
7,16844.0,6.824419,250,4
9,40417.0,0.14275122,250,4
10,73840.0,235.43164,50,0
9,40676.0,0.27709317,250,4
9,40662.0,0.51026535,250,4
